dispnum,ccode1,ccode2,year,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,midongoing,midonset,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,version
3885,255,651,1942,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,0,0,5,3,0,0,12,12,gml-2.0
3887,95,255,1943,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,3,0,0,12,12,gml-2.0
3900,2,20,1989,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,3,0,0,12,12,gml-2.0
3901,2,95,1989,0,1,1,0,3,0,-9,-9,1,3,-9,-9,16,16,4,4,1,1,1,1,16,4,356,356,2,2,3,-9,1,1,gml-2.0
3901,2,95,1990,0,1,1,0,3,0,-9,-9,1,3,-9,-9,16,16,4,4,1,1,1,0,16,4,356,356,2,2,3,-9,1,1,gml-2.0
3904,91,92,1989,0,1,0,0,0,0,-9,-9,1,1,-9,-9,17,17,4,4,1,1,1,1,17,4,4,4,5,3,1,-9,5,5,gml-2.0
3905,91,93,1989,1,0,0,0,0,0,-9,-9,0,1,0,-9,16,16,4,4,1,1,1,1,16,4,174,174,5,3,1,-9,4,9,gml-2.0
3906,220,581,1989,1,0,1,0,3,0,-9,-9,0,0,0,0,14,0,4,1,1,1,1,1,14,4,2,2,1,2,0,0,12,12,gml-2.0
3907,220,660,1989,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,1,7,3,0,0,5,3,0,0,11,11,gml-2.0
3907,220,660,1990,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,1,0,7,3,0,0,5,3,0,0,11,11,gml-2.0
3908,338,652,1989,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,3,0,0,8,8,gml-2.0
3909,350,640,1989,0,1,0,1,0,1,-9,-9,0,0,0,0,8,7,3,3,1,1,1,1,8,3,1,1,5,3,0,0,1,1,gml-2.0
3910,433,435,1989,0,1,1,1,2,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,3,0,0,4,4,gml-2.0
3911,500,501,1989,1,0,0,0,0,0,-9,-9,2,1,-9,-9,17,17,4,4,1,1,1,1,16,4,11,11,5,3,2,72,3,3,gml-2.0
3912,500,625,1989,0,1,0,1,0,2,-9,-9,1,0,-9,0,0,17,1,4,1,1,1,1,17,4,138,138,6,1,1,-9,11,4,gml-2.0
3912,500,625,1990,0,1,0,1,0,2,-9,-9,1,0,-9,0,0,17,1,4,1,1,1,0,17,4,138,138,6,1,1,-9,11,4,gml-2.0
3913,501,520,1989,0,1,0,1,0,2,-9,-9,1,0,4,0,1,16,2,4,1,1,1,1,16,4,3,3,5,3,0,0,9,9,gml-2.0
3914,630,645,1989,0,1,0,0,0,0,-9,-9,1,0,-9,0,17,17,4,4,1,1,1,1,17,4,24,24,5,3,1,-9,2,3,gml-2.0
3915,651,666,1989,1,0,1,0,2,0,-9,-9,0,0,0,0,16,12,4,3,1,1,1,1,16,4,0,0,5,3,0,0,6,6,gml-2.0
3916,700,770,1989,0,1,1,1,2,2,-9,-9,0,0,0,0,16,7,4,3,1,1,1,1,16,4,55,55,5,3,0,0,2,4,gml-2.0
3917,731,732,1989,1,0,1,0,3,3,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,0,0,5,3,0,0,1,1,gml-2.0
3919,775,800,1989,1,0,1,0,2,0,-9,-9,1,0,-9,0,16,16,4,4,1,1,1,1,16,4,0,0,5,3,1,-9,5,5,gml-2.0
3920,800,816,1989,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,182,182,5,3,0,0,1,7,gml-2.0
3921,630,645,1989,1,0,0,0,0,0,-9,-9,0,1,0,1,16,0,4,1,1,1,1,1,16,4,0,0,5,3,1,1,10,10,gml-2.0
3922,640,652,1989,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,1,1,16,4,0,0,5,3,0,0,10,10,gml-2.0
3952,404,433,1990,1,0,0,1,0,2,-9,-9,1,1,-9,-9,17,17,4,4,1,1,1,1,17,4,148,148,5,1,1,-9,1,5,gml-2.0
3953,433,435,1989,1,0,1,1,2,2,-9,-9,1,1,-9,-9,17,17,4,4,1,1,1,1,17,4,243,303,5,3,2,-9,10,7,gml-2.0
3953,433,435,1990,1,0,1,1,2,2,-9,-9,1,1,-9,-9,17,17,4,4,1,1,1,0,17,4,243,303,5,3,2,-9,10,7,gml-2.0
3954,437,450,1990,0,1,0,1,0,2,-9,-9,0,0,0,0,0,1,1,2,1,1,1,1,1,2,0,0,5,3,0,0,1,1,gml-2.0
3955,490,551,1990,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,0,0,5,3,0,0,2,2,gml-2.0
3956,645,666,1990,1,0,1,0,2,0,-9,-9,0,0,0,0,16,8,4,3,1,1,1,1,16,4,332,332,5,3,0,0,4,2,gml-2.0
3956,645,666,1991,1,0,1,0,2,0,-9,-9,0,0,0,0,16,8,4,3,1,1,1,0,16,4,332,332,5,3,0,0,4,2,gml-2.0
3957,2,645,1990,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,2,645,1991,0,1,0,1,0,1,-9,-9,3,6,-9,-9,20,20,5,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,20,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,20,20,5,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,20,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,20,20,5,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,160,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,160,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,200,645,1990,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,200,645,1991,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,210,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,210,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,211,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,211,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,220,645,1990,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,220,645,1991,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,230,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,230,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,255,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,325,645,1990,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,325,645,1991,0,1,0,1,0,1,-9,-9,1,6,-9,-9,20,20,5,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,350,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,350,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,433,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,433,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,436,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,436,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,451,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,451,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,600,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,600,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,640,645,1990,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,640,645,1991,0,1,0,1,0,1,-9,-9,0,6,0,-9,7,20,3,5,0,1,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,651,1990,1,0,1,0,1,0,-9,-9,6,1,-9,-9,20,20,5,5,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,651,1991,1,0,1,0,1,0,-9,-9,6,1,-9,-9,20,20,5,5,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,652,1990,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,652,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,20,5,5,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,670,1990,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,670,1991,1,0,1,0,1,0,-9,-9,6,2,-9,-9,20,20,5,5,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,690,1990,1,0,1,0,1,0,-9,-9,6,5,-9,-9,20,17,5,4,1,1,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,692,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,16,5,4,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,694,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,16,5,4,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,696,1990,1,0,1,0,1,0,-9,-9,6,1,-9,-9,20,16,5,4,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,696,1991,1,0,1,0,1,0,-9,-9,6,1,-9,-9,20,16,5,4,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,698,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,16,5,4,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,770,1990,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,7,5,3,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,770,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,7,5,3,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,771,1990,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,7,5,3,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,771,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,7,5,3,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,900,1990,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,16,5,4,1,0,1,1,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3957,645,900,1991,1,0,1,0,1,0,-9,-9,6,0,-9,0,20,16,5,4,1,0,1,0,20,5,308,308,2,2,6,-9,5,4,gml-2.0
3958,663,666,1990,0,1,1,1,2,2,-9,-9,0,0,0,0,17,17,4,4,1,1,1,1,17,4,303,303,5,3,1,1,5,3,gml-2.0
3958,663,666,1991,0,1,1,1,2,2,-9,-9,0,0,0,0,17,17,4,4,1,1,1,0,17,4,303,303,5,3,1,1,5,3,gml-2.0
3959,750,770,1990,1,0,0,1,0,1,-9,-9,0,1,0,-9,17,17,4,4,1,1,1,1,17,4,314,314,6,1,1,-9,2,12,gml-2.0
3960,775,800,1990,1,0,1,0,2,0,-9,-9,1,0,-9,0,17,17,4,4,1,1,1,1,17,4,2,2,5,3,1,-9,2,2,gml-2.0
3961,850,910,1990,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,126,126,6,1,0,0,6,10,gml-2.0
3970,625,651,1991,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,7,3,-30,30,5,3,0,0,1,1,gml-2.0
3971,645,740,1991,1,0,1,0,2,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,1,1,2,0,0,5,3,0,0,1,1,gml-2.0
3972,2,20,1991,1,0,1,0,2,0,-9,-9,0,0,0,0,15,0,4,1,1,1,1,1,15,4,0,0,7,3,0,0,7,7,gml-2.0
3973,2,630,1991,0,1,0,1,0,2,-9,-9,0,0,0,0,16,16,4,4,1,1,1,1,16,4,1,1,5,3,0,0,5,5,gml-2.0
3974,2,645,1991,1,0,0,1,0,2,-9,-9,0,-9,0,-9,16,16,4,4,1,1,1,1,17,4,293,293,1,2,-9,-9,3,1,gml-2.0
3974,2,645,1992,1,0,0,1,0,2,-9,-9,0,-9,0,-9,16,16,4,4,1,1,1,0,17,4,293,293,1,2,-9,-9,3,1,gml-2.0
3974,200,645,1991,1,0,0,1,0,2,-9,-9,0,-9,0,-9,17,16,4,4,0,1,1,1,17,4,293,293,1,2,-9,-9,3,1,gml-2.0
3974,220,645,1991,1,0,0,1,0,2,-9,-9,0,-9,0,-9,7,16,3,4,0,1,1,1,17,4,293,293,1,2,-9,-9,3,1,gml-2.0
3976,305,345,1991,0,1,1,0,2,0,-9,-9,0,0,0,0,7,11,3,3,1,1,1,1,11,3,2,2,5,3,0,0,6,6,gml-2.0
3977,310,345,1991,0,1,1,0,2,0,-9,-9,0,0,0,0,8,12,3,3,1,1,1,1,12,3,108,108,5,3,0,0,6,9,gml-2.0
3978,450,451,1991,0,1,0,1,0,2,-9,-9,0,0,0,0,0,14,1,4,1,1,1,1,14,4,22,22,5,3,0,0,4,4,gml-2.0
3979,500,517,1991,1,0,0,1,0,2,-9,-9,1,-9,-9,-9,17,17,4,4,1,1,1,1,17,4,338,338,5,3,1,-9,1,12,gml-2.0
3980,640,645,1991,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,1,1,16,4,84,84,5,3,0,0,8,10,gml-2.0
3981,645,666,1991,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,1,1,12,3,0,0,5,3,0,0,10,10,gml-2.0
3982,645,690,1991,1,0,1,0,2,0,-9,-9,0,0,0,0,17,17,4,4,1,1,1,1,16,4,92,92,5,3,0,0,5,8,gml-2.0
3983,710,713,1991,0,1,0,1,0,2,-9,-9,0,0,0,0,0,8,1,3,1,1,1,1,8,3,43,43,5,3,0,0,1,3,gml-2.0
3984,731,732,1991,0,1,1,1,3,3,-9,-9,0,0,0,0,10,8,3,3,1,1,1,1,8,3,22,22,5,3,0,0,2,2,gml-2.0
3985,750,770,1991,1,0,1,1,1,1,-9,-9,2,1,-9,-9,17,17,4,4,1,1,1,1,17,4,130,130,5,3,2,-9,4,9,gml-2.0
3986,771,775,1991,0,1,1,0,2,0,-9,-9,0,1,0,-9,8,16,3,4,1,1,1,1,16,4,8,8,5,3,1,1,12,12,gml-2.0
3987,130,135,1991,0,1,1,0,1,0,-9,-9,0,0,0,0,7,12,3,3,1,1,1,1,12,3,7,7,5,1,0,0,10,10,gml-2.0
3988,91,93,1991,1,0,1,1,1,1,-9,-9,0,1,0,2,17,17,4,4,1,1,1,1,17,4,0,0,5,3,1,2,2,2,gml-2.0
3994,660,666,1977,0,1,0,1,0,2,0,0,1,2,-9,-9,17,16,4,4,1,1,1,1,17,4,703,703,5,1,2,-9,9,8,gml-2.0
3994,660,666,1978,0,1,0,1,0,2,0,0,1,2,-9,-9,17,16,4,4,1,1,1,0,17,4,703,703,5,1,2,-9,9,8,gml-2.0
3994,660,666,1979,0,1,0,1,0,2,0,0,1,2,-9,-9,17,16,4,4,1,1,1,0,17,4,703,703,5,1,2,-9,9,8,gml-2.0
4001,800,811,1994,1,0,0,1,0,2,0,0,1,1,-9,-9,17,17,4,4,1,1,1,1,17,4,996,996,5,3,1,-9,1,9,gml-2.0
4001,800,811,1995,1,0,0,1,0,2,0,0,1,1,-9,-9,17,17,4,4,1,1,1,0,17,4,996,996,5,3,1,-9,1,9,gml-2.0
4001,800,811,1996,1,0,0,1,0,2,0,0,1,1,-9,-9,17,17,4,4,1,1,1,0,17,4,996,996,5,3,1,-9,1,9,gml-2.0
4002,775,800,1995,0,1,1,0,2,0,0,0,0,0,0,0,16,8,4,3,1,1,1,1,16,4,21,21,5,3,0,0,2,3,gml-2.0
4003,775,800,1996,1,0,1,0,1,0,0,0,0,0,0,0,11,8,3,3,1,1,1,1,12,3,5,5,1,2,0,0,1,1,gml-2.0
4004,811,816,1996,0,1,0,1,0,1,0,0,0,0,0,0,11,14,3,4,1,1,1,1,14,4,182,182,1,2,0,0,1,7,gml-2.0
4005,750,771,1995,0,1,0,0,0,0,0,0,0,0,0,0,17,17,4,4,1,1,1,1,17,4,0,0,5,3,0,0,6,6,gml-2.0
4006,750,771,1996,1,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,1,1,1,1,8,3,1,1,5,3,0,0,5,5,gml-2.0
4007,750,770,1993,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,1,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1994,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1995,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1996,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1997,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1998,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4007,750,770,1999,0,1,0,1,0,1,0,0,5,5,-9,-9,17,20,4,5,1,1,1,0,20,5,2129,2129,5,3,6,-9,9,7,gml-2.0
4008,800,816,1995,0,1,0,0,0,0,0,0,0,1,0,2,17,17,4,4,1,1,1,1,17,4,0,0,5,3,1,2,5,5,gml-2.0
4009,100,101,1995,0,1,0,1,0,4,0,0,0,0,0,0,0,15,1,4,1,1,1,1,15,4,-7,23,6,1,0,0,10,10,gml-2.0
4010,91,92,1993,1,0,1,0,2,0,0,0,0,0,0,0,11,0,3,1,1,1,1,1,11,3,25,25,5,2,0,0,1,2,gml-2.0
4011,91,93,1995,0,1,1,1,2,2,0,0,0,0,0,0,17,17,4,4,1,1,1,1,17,4,66,66,5,1,0,0,4,6,gml-2.0
4012,91,93,1995,1,0,1,0,2,0,1,0,0,0,0,0,1,0,2,1,1,1,1,1,15,4,5,5,5,3,0,0,12,12,gml-2.0
4013,130,135,1995,1,0,1,1,1,1,0,0,3,3,-9,-9,17,17,4,4,1,1,1,1,17,4,197,197,5,1,4,-9,1,7,gml-2.0
4014,80,90,1993,1,0,1,1,1,1,0,0,0,0,0,0,12,11,3,3,1,1,1,1,12,3,1,1,5,3,0,0,10,10,gml-2.0
4015,80,90,1995,1,0,1,1,1,1,0,0,0,0,0,0,12,11,3,3,1,1,1,1,12,3,29,29,5,3,0,0,8,9,gml-2.0
4016,2,41,1993,1,0,1,0,3,0,0,0,0,0,0,0,13,7,4,3,1,1,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,2,41,1994,1,0,1,0,3,0,0,0,0,0,0,0,13,7,4,3,1,1,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,20,41,1993,1,0,1,0,3,0,0,0,0,0,0,0,13,7,4,3,1,1,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,20,41,1994,1,0,1,0,3,0,0,0,0,0,0,0,13,7,4,3,1,1,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,42,1994,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,0,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,160,1993,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,1,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,160,1994,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,1,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,200,1993,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,0,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,200,1994,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,0,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,210,1993,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,0,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,210,1994,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,0,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,220,1993,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,1,1,1,13,4,335,335,1,2,0,0,10,9,gml-2.0
4016,41,220,1994,0,1,0,1,0,3,0,0,0,0,0,0,7,13,3,4,1,1,1,0,13,4,335,335,1,2,0,0,10,9,gml-2.0
4018,710,731,1993,0,1,0,1,0,2,0,0,1,-9,2,-9,17,17,4,4,1,1,1,1,17,4,60,119,5,3,1,5,1,4,gml-2.0
4019,710,731,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,16,1,4,1,1,1,1,16,4,-29,29,5,3,0,0,4,4,gml-2.0
4020,710,713,1995,0,1,0,1,0,2,0,0,0,0,0,0,0,16,1,4,1,1,1,1,16,4,249,249,5,3,0,0,1,9,gml-2.0
4021,2,731,1993,1,0,0,1,0,2,0,0,0,0,0,0,7,8,3,3,1,1,1,1,8,3,21,21,5,3,0,0,3,3,gml-2.0
4021,731,732,1993,0,1,1,0,2,0,0,0,0,0,0,0,8,8,3,3,1,1,1,1,8,3,21,21,5,3,0,0,3,3,gml-2.0
4022,2,731,1993,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,1,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,2,731,1994,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,2,731,1995,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,2,731,1996,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,2,731,1997,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,2,731,1998,0,1,0,1,0,1,0,2,0,0,0,0,11,12,3,3,0,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,20,731,1994,0,1,0,1,0,1,0,2,0,0,0,0,7,12,3,3,0,1,1,1,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1993,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,1,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1994,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1995,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1996,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1997,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1998,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,732,1999,1,0,1,0,1,0,2,0,0,0,0,0,12,11,3,3,1,1,1,0,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,740,1994,1,0,1,0,1,0,2,0,0,0,0,0,12,7,3,3,1,0,1,1,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4022,731,900,1994,1,0,1,0,1,0,2,0,0,0,0,0,12,7,3,3,1,0,1,1,16,4,2128,2128,5,3,1,1,11,9,gml-2.0
4024,713,840,1994,1,0,0,1,0,1,0,0,0,0,0,0,7,0,3,1,1,1,1,1,7,3,12,12,5,3,0,0,4,4,gml-2.0
4027,710,840,1995,1,0,1,1,1,1,0,0,0,0,0,0,15,15,4,4,1,1,1,1,15,4,182,182,5,1,0,0,2,8,gml-2.0
4028,710,840,1996,0,1,1,1,1,1,0,0,0,0,0,0,7,15,3,4,1,1,1,1,15,4,266,296,5,3,0,0,12,9,gml-2.0
4028,710,840,1997,0,1,1,1,1,1,0,0,0,0,0,0,7,15,3,4,1,1,1,0,15,4,266,296,5,3,0,0,12,9,gml-2.0
4029,710,816,1993,1,0,1,0,1,0,0,0,0,0,0,0,7,0,3,1,1,1,1,1,7,3,87,117,5,3,0,0,7,10,gml-2.0
4030,710,816,1994,1,0,1,1,1,1,0,0,0,0,0,0,13,15,4,4,1,1,1,1,15,4,98,98,5,1,0,0,5,8,gml-2.0
